city_name,description,cause_of_incident,from_road,to_road,affected_roads,incident_category_desc,magnitude_of_delay_desc,length_in_meters,delay_in_seconds,incident_date
Guimaraes,"queuing traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Moderate,850,160,"2018-12-03 18:47:10.124000"
Guimaraes,"queuing traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Moderate,791,141,"2018-12-03 18:27:10.114000"
Guimaraes,"stationary traffic",,"Praceta Rotary Club de Guimarães","Alameda Doutor Alfredo Pimenta (N101)",,Jam,Major,536,183,"2018-12-03 18:27:10.114000"
Guimaraes,"stationary traffic",,"N206 (N105)","Rua De Angola (N105)",N105,Jam,Major,531,148,"2018-12-03 18:27:10.114000"
Guimaraes,"queuing traffic",,"Acesso A11, Guimarães Sul (N105)","Rua De Angola (N105)",N105,Jam,Moderate,1084,231,"2018-12-03 18:27:10.114000"
Guimaraes,"stationary traffic",,"Rua Doutor Bento Cardoso / Rua da Liberdade","Largo 25 de Abril (N101)",,Jam,Major,205,255,"2018-12-03 18:27:10.114000"
Guimaraes,"stationary traffic",,"Rua Do Parque Industrial Da Ponte (N101)","Rua Reitor Francisco José Ribeiro (N101)",N101,Jam,Major,892,363,"2018-12-03 18:07:10.148000"
Guimaraes,"queuing traffic",,"Rua Do Parque Industrial Da Ponte (N101)","IC5/N105 (N101)",N101,Jam,Moderate,1338,259,"2018-12-03 18:07:10.148000"
Guimaraes,"queuing traffic",,"Praceta Rotary Club de Guimarães","Alameda Doutor Alfredo Pimenta (N101)",,Jam,Moderate,554,129,"2018-12-03 18:07:10.148000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,295,141,"2018-12-03 18:07:10.148000"
Guimaraes,"queuing traffic",,"Rua Do Parque Industrial Da Ponte (N101)","Rua De Santo António (N101)",N101,Jam,Moderate,867,172,"2018-12-03 17:47:10.263000"
Guimaraes,"queuing traffic",,"Rua Do Parque Industrial Da Ponte (N101)","IC5/N105 (N101)",N101,Jam,Moderate,1237,238,"2018-12-03 17:47:10.263000"
Guimaraes,"queuing traffic",,"Alameda São Dâmaso (N101) / Largo Bernardo Valentim Moreira de Sá","Rua Eduardo Manuel de Almeida / Avenida Dom João IV",,Jam,Moderate,498,154,"2018-12-03 17:47:10.263000"
Guimaraes,"stationary traffic",,"Praceta Rotary Club de Guimarães","Alameda Doutor Alfredo Pimenta (N101)",,Jam,Major,557,257,"2018-12-03 17:47:10.263000"
Guimaraes,"queuing traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Moderate,1084,205,"2018-12-03 17:47:10.263000"
Guimaraes,"queuing traffic",,N101,Urgezes,,Jam,Moderate,709,199,"2018-12-03 17:47:10.263000"
Guimaraes,"stationary traffic",,"N105 (N206)","Acesso A11, Guimarães Oeste (N206)",N206,Jam,Major,863,200,"2018-12-03 17:27:10.509000"
Guimaraes,"stationary traffic",,N105,"Avenida Conde Margaride / Largo Comandante José de Pina (N101)",,Jam,Major,498,140,"2018-12-03 17:27:10.509000"
Guimaraes,"stationary traffic",,"Rua De Teixeira De Pascoais (N101)","Rua João Paulo II (N101)",N101,Jam,Major,322,154,"2018-12-03 17:07:10.361000"
Guimaraes,"stationary traffic",,"Rua De Teixeira De Pascoais (N101)","Rua João Paulo II (N101)",N101,Jam,Major,441,284,"2018-12-03 16:47:11.276000"
Guimaraes,"stationary traffic",,"Rua De Teixeira De Pascoais (N101)","Rua João Paulo II (N101)",N101,Jam,Major,377,243,"2018-12-03 16:27:11.174000"
Guimaraes,"stationary traffic",,"Rua De Teixeira De Pascoais (N101)","Rua João Paulo II (N101)",N101,Jam,Major,377,250,"2018-12-03 16:07:11.230000"
Guimaraes,"queuing traffic",,"Vista Alegre (N105)","Rua De Angola (N105)",N105,Jam,Moderate,1143,225,"2018-12-03 16:07:11.230000"
Guimaraes,"stationary traffic",,"Rua De Teixeira De Pascoais (N101)","Rua João Paulo II (N101)",N101,Jam,Major,290,152,"2018-12-03 15:47:11.373000"
Guimaraes,"queuing traffic",,"Vista Alegre (N105)","Rua De Angola (N105)",N105,Jam,Moderate,1398,248,"2018-12-03 15:47:11.373000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,276,174,"2018-12-03 15:47:11.373000"
Guimaraes,"stationary traffic",,"Rua De Teixeira De Pascoais (N101)","Rua João Paulo II (N101)",N101,Jam,Major,239,141,"2018-12-03 15:27:11.317000"
Guimaraes,"queuing traffic",,"Vista Alegre (N105)","Rua De Angola (N105)",N105,Jam,Moderate,1020,166,"2018-12-03 15:27:11.317000"
Guimaraes,"stationary traffic",,"Rua De Teixeira De Pascoais (N101)","Rua João Paulo II (N101)",N101,Jam,Major,419,321,"2018-12-03 15:07:11.081000"
Guimaraes,"stationary traffic",,"Rua De Teixeira De Pascoais (N101)","Rua João Paulo II (N101)",N101,Jam,Major,377,504,"2018-12-03 14:47:11.533000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,557,164,"2018-12-03 14:27:11.117000"
Guimaraes,"stationary traffic",,"Rua De Teixeira De Pascoais (N101)","Rua João Paulo II (N101)",N101,Jam,Major,967,293,"2018-12-03 14:07:12.110000"
Guimaraes,"queuing traffic",,"Rua Eduardo Manuel De Almeida (N105)","Rua De Angola (N105)",N105,Jam,Moderate,311,52,"2018-12-03 14:07:12.110000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,850,227,"2018-12-03 13:47:16.437000"
Guimaraes,"stationary traffic",,"Rua De Teixeira De Pascoais (N101)","Rua João Paulo II (N101)",N101,Jam,Major,300,152,"2018-12-03 13:27:11.744000"
Guimaraes,"stationary traffic",,"Acesso A11, Guimarães Sul (N105)","Rua De Angola (N105)",N105,Jam,Major,850,217,"2018-12-03 12:47:09.732000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,295,159,"2018-12-03 09:47:09.993000"
Guimaraes,"queuing traffic",,"Vista Alegre (N105)","Rua De Angola (N105)",N105,Jam,Moderate,1020,147,"2018-12-03 09:27:09.982000"
Guimaraes,"queuing traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Moderate,791,141,"2018-12-03 09:07:15.252000"
Guimaraes,"slow traffic",,"N206 (N105)","Rua De Angola (N105)",N105,Jam,Minor,434,48,"2018-12-03 08:47:10.261000"
Guimaraes,"stationary traffic",,"Largo da República do Brasil (N101)",Urgezes,,Jam,Major,479,247,"2018-12-03 08:47:10.261000"
Guimaraes,"stationary traffic",,"Praça Cidade Igualada / Rua Calouste Gulbenkian","Largo Condessa Mumadona (N101) / Rua Doutor Pedro Carvalho",,Jam,Major,322,229,"2018-12-03 08:47:10.261000"
Guimaraes,"queuing traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Moderate,850,134,"2018-12-03 08:47:10.261000"
Guimaraes,"stationary traffic",,"Praça Cidade Igualada / Rua Carlos Malheiro Dias","Rua Comendador Joaquim São Oliveira",,Jam,Major,205,131,"2018-12-03 08:27:10.540000"
Guimaraes,"stationary traffic",,"Praceta Cidade de Kaiserslautern","Praça Cidade Igualada / Rua Carlos Malheiro Dias",,Jam,Major,298,185,"2018-12-03 08:27:10.540000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,791,212,"2018-12-03 08:27:10.540000"
Guimaraes,"slow traffic",,"N206 (N105)","Acesso A11, Guimarães Sul (N105)",N105,Jam,Minor,530,75,"2018-12-03 08:27:10.540000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,908,285,"2018-12-03 08:07:10.290000"
Guimaraes,"stationary traffic",,"Rua De Angola (N105)","N206 (N105)",N105,Jam,Major,651,308,"2018-12-03 00:07:10.063000"
Guimaraes,"stationary traffic",,"Avenida de Londres","Rua Onecas Mendes / Rua do Pinheiro",,Jam,Major,248,240,"2018-12-02 21:27:10.008000"
Guimaraes,"stationary traffic",,"Avenida de Londres","Rua Onecas Mendes / Rua do Pinheiro",,Jam,Major,248,238,"2018-12-02 21:07:10.294000"
Guimaraes,"stationary traffic",,"Largo Da República Do Brasil (N101)","Rua De Cam?es (N101)",N101,Jam,Major,227,158,"2018-12-02 20:27:10.041000"
Guimaraes,"stationary traffic",,"Largo Da República Do Brasil (N101)","Rua De Cam?es (N101)",N101,Jam,Major,286,313,"2018-12-02 20:07:10.036000"
Guimaraes,"stationary traffic",,"Largo Da República Do Brasil (N101)","Rua De Cam?es (N101)",N101,Jam,Major,286,284,"2018-12-02 19:47:10.380000"
Guimaraes,"stationary traffic",,"Largo Da República Do Brasil (N101)","Rua De Cam?es (N101)",N101,Jam,Major,322,435,"2018-12-02 19:27:10.180000"
Guimaraes,"stationary traffic",,"Praça Cidade Igualada / Rua Dom Cristovão de São Boaventura","Rua Calouste Gulbenkian / Rua Professor Egas Moniz",,Jam,Major,205,168,"2018-12-02 19:27:10.180000"
Guimaraes,"stationary traffic",,"Largo Da República Do Brasil (N101)","Rua De Cam?es (N101)",N101,Jam,Major,196,228,"2018-12-02 19:07:10.153000"
Guimaraes,"stationary traffic",,"Rua De São Gonçalo/Rua De Gil Vicente (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,188,126,"2018-12-02 18:47:10.206000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Rua De Cam?es (N101)",N101,Jam,Major,381,425,"2018-12-02 18:47:10.206000"
Guimaraes,"stationary traffic",,"Alameda São Dâmaso (N101) / Largo Bernardo Valentim Moreira de Sá","Rua Eduardo Manuel de Almeida / Avenida Dom João IV",,Jam,Major,498,281,"2018-12-02 18:27:09.949000"
Guimaraes,"stationary traffic",,"Largo Da República Do Brasil (N101)","Rua De Cam?es (N101)",N101,Jam,Major,286,430,"2018-12-02 18:27:09.949000"
Guimaraes,"slow traffic",,"Rua Eduardo Manuel De Almeida (N105)","Rua De Angola (N105)",N105,Jam,Minor,264,32,"2018-12-02 18:07:09.937000"
Guimaraes,"stationary traffic",,"Rua Doutor Bento Cardoso / Rua da Liberdade","Largo 25 de Abril (N101)",,Jam,Major,205,284,"2018-12-02 18:07:09.937000"
Guimaraes,"stationary traffic",,"Alameda São Dâmaso (N101) / Largo 25 de Abril (N101)","Rua Eduardo Manuel de Almeida / Avenida Dom João IV",,Jam,Major,557,329,"2018-12-02 18:07:09.937000"
Guimaraes,"stationary traffic",,"Largo Da República Do Brasil (N101)","Rua De Cam?es (N101)",N101,Jam,Major,286,373,"2018-12-02 18:07:09.937000"
Guimaraes,"stationary traffic",,"Rua Do Parque Industrial Da Ponte (N101)","IC5/N105 (N101)",N101,Jam,Major,765,198,"2018-12-02 17:47:10.489000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,557,139,"2018-12-02 17:47:10.489000"
Guimaraes,"stationary traffic",,"Rua Doutor Bento Cardoso / Rua da Liberdade","Largo 25 de Abril (N101)",,Jam,Major,205,284,"2018-12-02 17:47:10.489000"
Guimaraes,"stationary traffic",,"Alameda São Dâmaso (N101) / Largo 25 de Abril (N101)","Rua Eduardo Manuel de Almeida / Avenida Dom João IV",,Jam,Major,557,351,"2018-12-02 17:47:10.489000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Rua De Cam?es (N101)",N101,Jam,Major,498,572,"2018-12-02 17:47:10.489000"
Guimaraes,"queuing traffic",,"Rua Eduardo Manuel De Almeida (N105)","Acesso A11, Guimarães Sul (N105)",N105,Jam,Moderate,644,135,"2018-12-02 17:27:10.399000"
Guimaraes,"stationary traffic",,"Acesso A11, Guimarães Sul (N105)","Vista Alegre (N105)",N105,Jam,Major,498,115,"2018-12-02 17:27:10.399000"
Guimaraes,"stationary traffic",,"Rua Doutor Bento Cardoso / Rua da Liberdade","Largo 25 de Abril (N101)",,Jam,Major,205,173,"2018-12-02 17:27:10.399000"
Guimaraes,"stationary traffic",,"Largo Da República Do Brasil (N101)","Rua De Cam?es (N101)",N101,Jam,Major,322,398,"2018-12-02 17:27:10.399000"
Guimaraes,"queuing traffic",,"N206 (N105)","Rua De Angola (N105)",N105,Jam,Moderate,329,48,"2018-12-02 17:07:09.831000"
Guimaraes,"stationary traffic",,"Rua Doutor Bento Cardoso / Rua da Liberdade","Largo 25 de Abril (N101)",,Jam,Major,205,180,"2018-12-02 17:07:09.831000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Rua De Cam?es (N101)",N101,Jam,Major,615,490,"2018-12-02 17:07:09.831000"
Guimaraes,"stationary traffic",,"Rua De Cam?es (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,250,195,"2018-12-02 16:47:10.321000"
Guimaraes,"stationary traffic",,"Oliveira Do Castelo (N101)","Rua De Cam?es (N101)",N101,Jam,Major,733,755,"2018-12-02 16:47:10.321000"
Guimaraes,"stationary traffic",,"Rua De Cam?es (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,264,201,"2018-12-02 16:27:10.317000"
Guimaraes,"stationary traffic",,"Rua das Lameiras",Creixomil,,Jam,Major,410,321,"2018-12-02 16:07:10.886000"
Guimaraes,"queuing traffic",,"Rua De Teixeira De Pascoais (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Moderate,498,313,"2018-12-02 16:07:10.886000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Rua De Cam?es (N101)",N101,Jam,Major,714,868,"2018-12-02 16:07:10.886000"
Guimaraes,"queuing traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Moderate,850,143,"2018-12-02 15:47:10.243000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Rua De Cam?es (N101)",N101,Jam,Major,443,480,"2018-12-02 15:47:10.243000"
Guimaraes,"stationary traffic",,"Rua De São Gonçalo/Rua De Gil Vicente (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,264,164,"2018-12-02 15:27:10.254000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Rua De Cam?es (N101)",N101,Jam,Major,331,385,"2018-12-02 15:27:10.254000"
Guimaraes,"stationary traffic",,"Largo Da República Do Brasil (N101)","Rua De Cam?es (N101)",N101,Jam,Major,264,234,"2018-12-02 15:07:10.033000"
Guimaraes,"stationary traffic",,"Largo Da República Do Brasil (N101)","Rua De Cam?es (N101)",N101,Jam,Major,205,219,"2018-12-02 12:47:09.659000"
Guimaraes,"stationary traffic",,"Largo Da República Do Brasil (N101)","Rua De Cam?es (N101)",N101,Jam,Major,286,373,"2018-12-02 12:27:10.163000"
Guimaraes,"stationary traffic",,"Largo Da República Do Brasil (N101)","Rua De Cam?es (N101)",N101,Jam,Major,205,197,"2018-12-02 12:07:10.025000"
Guimaraes,"stationary traffic",,"Largo Da República Do Brasil (N101)","Rua De Cam?es (N101)",N101,Jam,Major,205,149,"2018-12-02 11:47:10.472000"
Guimaraes,"queuing traffic",,"Largo Da República Do Brasil (N101)","Rua De Cam?es (N101)",N101,Jam,Moderate,286,154,"2018-12-02 11:07:09.953000"
Guimaraes,"stationary traffic",,"Largo da República do Brasil (N101)","Rua do Centro / Rua Comandante José Luís de Pina",,Jam,Major,250,214,"2018-12-02 10:07:09.830000"
Guimaraes,"stationary traffic",,"Largo da República do Brasil (N101)","Rua do Centro / Rua Comandante José Luís de Pina",,Jam,Major,250,203,"2018-12-02 09:47:09.888000"
Guimaraes,"queuing traffic",,"Rua De Cam?es (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Moderate,322,154,"2018-12-01 23:47:10.568000"
Guimaraes,"slow traffic",,"Largo da República do Brasil","Rua de Santo António",N101,Jam,Minor,381,120,"2018-12-01 23:27:10.297000"
Guimaraes,"stationary traffic",,"Rua De Cam?es (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,286,135,"2018-12-01 23:07:10.501000"
Guimaraes,"stationary traffic",,"Rua De Cam?es (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,322,185,"2018-12-01 21:27:10.272000"
Guimaraes,"stationary traffic",,"Largo Da República Do Brasil (N101)","Rua De Cam?es (N101)",N101,Jam,Major,264,354,"2018-12-01 20:27:10.459000"
Guimaraes,"stationary traffic",,"Largo Da República Do Brasil (N101)","Rua De Cam?es (N101)",N101,Jam,Major,286,309,"2018-12-01 20:07:11.336000"
Guimaraes,"stationary traffic",,"Largo Da República Do Brasil (N101)","Rua De Cam?es (N101)",N101,Jam,Major,322,378,"2018-12-01 19:47:11.387000"
Guimaraes,"stationary traffic",,"Rua De São Gonçalo/Rua De Gil Vicente (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,175,148,"2018-12-01 19:27:12.795000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Rua De Cam?es (N101)",N101,Jam,Major,615,405,"2018-12-01 19:27:12.795000"
Guimaraes,"stationary traffic",,"Largo Da República Do Brasil (N101)","Rua De Cam?es (N101)",N101,Jam,Major,286,348,"2018-12-01 19:07:10.120000"
Guimaraes,"stationary traffic",,"Rua De São Gonçalo/Rua De Gil Vicente (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,228,130,"2018-12-01 18:47:10.436000"
Guimaraes,"stationary traffic",,"Largo Da República Do Brasil (N101)","Rua De Cam?es (N101)",N101,Jam,Major,286,307,"2018-12-01 18:47:10.436000"
Guimaraes,"stationary traffic",,"Largo Da República Do Brasil (N101)","Rua De Cam?es (N101)",N101,Jam,Major,322,358,"2018-12-01 18:27:10.213000"
Guimaraes,"stationary traffic",,"Rua De Teixeira De Pascoais (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,381,406,"2018-12-01 18:07:10.285000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Rua De Cam?es (N101)",N101,Jam,Major,615,551,"2018-12-01 18:07:10.285000"
Guimaraes,"stationary traffic",,"Rua De Teixeira De Pascoais (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,381,365,"2018-12-01 17:47:10.777000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Rua De Cam?es (N101)",N101,Jam,Major,498,437,"2018-12-01 17:27:10.378000"
Guimaraes,"stationary traffic",,"Rua De Teixeira De Pascoais (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,381,236,"2018-12-01 17:07:09.845000"
Guimaraes,"stationary traffic",,"Largo Da República Do Brasil (N101)","Rua De Cam?es (N101)",N101,Jam,Major,286,298,"2018-12-01 17:07:09.845000"
Guimaraes,"stationary traffic",,"Rua Doutor Bento Cardoso / Rua da Liberdade","Largo 25 de Abril (N101)",,Jam,Major,205,151,"2018-12-01 16:47:10.366000"
Guimaraes,"queuing traffic",,"Rua De São Gonçalo/Rua De Gil Vicente (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Moderate,487,199,"2018-12-01 16:47:10.366000"
Guimaraes,"stationary traffic",,"Largo Da República Do Brasil (N101)","Rua De Cam?es (N101)",N101,Jam,Major,322,375,"2018-12-01 16:47:10.366000"
Guimaraes,"stationary traffic",,"Rua Doutor Bento Cardoso / Rua da Liberdade","Largo 25 de Abril (N101)",,Jam,Major,205,151,"2018-12-01 16:27:10.303000"
Guimaraes,"stationary traffic",,"Largo Da República Do Brasil (N101)","Rua De Cam?es (N101)",N101,Jam,Major,264,312,"2018-12-01 16:27:10.303000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,178,178,"2018-12-01 16:27:10.303000"
Guimaraes,"stationary traffic",,"Largo Da República Do Brasil (N101)","Rua De Cam?es (N101)",N101,Jam,Major,286,291,"2018-12-01 16:07:11.057000"
Guimaraes,"stationary traffic",,"Rua Serpa Pinto (N101)","Largo Da República Do Brasil (N101)",N101,Jam,Major,276,251,"2018-12-01 16:07:11.057000"
Guimaraes,"stationary traffic",,"Largo Da República Do Brasil (N101)","Rua De Cam?es (N101)",N101,Jam,Major,227,214,"2018-12-01 15:47:11.542000"
Guimaraes,"stationary traffic",,"Largo Da República Do Brasil (N101)","Rua De Cam?es (N101)",N101,Jam,Major,227,218,"2018-12-01 15:27:12.278000"
Guimaraes,"stationary traffic",,"Largo Da República Do Brasil (N101)","Rua De Cam?es (N101)",N101,Jam,Major,286,182,"2018-12-01 15:07:11.840000"
Guimaraes,"stationary traffic",,"Rua Eduardo Manuel De Almeida (N105)","IC5/N101 (N105)",N105,Jam,Major,357,78,"2018-12-01 13:07:10.338000"
Guimaraes,"queuing traffic",,"N206 (N105)","IC5/N101 (N105)",N105,Jam,Moderate,273,42,"2018-12-01 12:47:11.297000"
Guimaraes,"stationary traffic",,N101,"Largo de Navarros de Andrade",,Jam,Major,367,259,"2018-12-01 12:47:11.297000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,557,191,"2018-12-01 12:47:11.297000"
Guimaraes,"queuing traffic",,"Largo da República do Brasil","Rua Rainha Dona Maria II",N101,Jam,Moderate,381,178,"2018-12-01 12:27:10.485000"
Guimaraes,"queuing traffic",,"N309 (IC5)","N101/N105 (IC5)",IC5,Jam,Moderate,698,72,"2018-12-01 12:07:10.102000"
Guimaraes,"queuing traffic",,"Acesso A11, Guimarães Sul (N105)","Rua De Angola (N105)",N105,Jam,Moderate,1084,183,"2018-11-30 21:07:09.806000"
Guimaraes,"stationary traffic",,"Rua Eduardo Manuel De Almeida (N105)","Acesso A11, Guimarães Sul (N105)",N105,Jam,Major,442,141,"2018-11-30 20:47:09.688000"
Guimaraes,"stationary traffic",,"Vista Alegre (N105)","Rua De Angola (N105)",N105,Jam,Major,1260,309,"2018-11-30 20:47:09.688000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,786,245,"2018-11-30 20:27:10.182000"
Guimaraes,"stationary traffic",,"Vista Alegre (N105)","Rua De Angola (N105)",N105,Jam,Major,1260,342,"2018-11-30 20:27:10.182000"
Guimaraes,"stationary traffic",,"Rua do Mercado Municipal / Rua Padre Augusto Borges de Sá","Largo 25 de Abril (N101)",,Jam,Major,248,164,"2018-11-30 20:27:10.182000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,674,150,"2018-11-30 20:07:10.002000"
Guimaraes,"queuing traffic",,"Vista Alegre (N105)","Rua De Angola (N105)",N105,Jam,Moderate,1143,228,"2018-11-30 20:07:10.002000"
Guimaraes,"stationary traffic",,"Rua do Mercado Municipal / Rua Padre Augusto Borges de Sá","Largo 25 de Abril (N101)",,Jam,Major,248,364,"2018-11-30 20:07:10.002000"
Guimaraes,"stationary traffic",,"IC5/N105 (N101)","Rua João Paulo II (N101)",N101,Jam,Major,733,188,"2018-11-30 19:47:10.176000"
Guimaraes,"stationary traffic",,"Avenida de Londres","Largo Comandante José de Pina (N101)",,Jam,Major,205,416,"2018-11-30 19:47:10.176000"
